iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
MEX,North America,Mexico,11/10/2021,3831259,0,2780.857,290110,0,196.714,29411.897,0,21.348,2227.123,0,1.51,0.95,,,,,,,,,11210147,21184,86.058,0.163,17818,0.137,0.163,6.1,people tested,128940251,75170848,62684986,,,345449,98.99,57.71,48.12,,2652,75488,0.058,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/11/2021,3838308,7049,3407.857,290630,520,249,29466.011,54.114,26.162,2231.115,3.992,1.912,0.96,,,,,,,,,11230178,20031,86.212,0.154,17532,0.135,0.164,6.1,people tested,129201826,75260370,62881897,,261575,331023,99.19,57.78,48.27,,2541,81861,0.063,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/12/2021,3838308,0,2870.286,290630,0,214.143,29466.011,0,22.035,2231.115,0,1.644,0.96,,,,,,,,,11248840,18662,86.355,0.143,17227,0.132,0.166,6,people tested,,,,,,295212,,,,,2266,78497,0.06,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/13/2021,3841661,3353,2322.429,290872,242,171.143,29491.751,25.74,17.829,2232.973,1.858,1.314,0.97,,,,,,,,,11255853,7013,86.409,0.054,17077,0.131,0.166,6,people tested,,,,,,259400,,,,,1991,75133,0.058,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/14/2021,3844791,3130,2572.143,291089,217,193.571,29515.78,24.028,19.746,2234.639,1.666,1.486,0.98,,,,,,,,,11260723,4870,86.447,0.037,16920,0.13,0.166,6,people tested,129806147,75439928,63353433,,,223589,99.65,57.91,48.64,,1716,71769,0.055,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,607265.5,42.25,7.98,4661.869727
MEX,North America,Mexico,11/15/2021,3845733,942,2706.714,291147,58,201.857,29523.011,7.232,20.779,2235.084,0.445,1.55,0.99,,,,,,,,,11267826,7103,86.501,0.055,14416,0.111,0.167,6,people tested,129859458,75455207,63394870,,53311,214728,99.69,57.93,48.67,,1648,71699,0.055,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/16/2021,3846508,775,2178.429,291204,57,156.286,29528.961,5.95,16.723,2235.522,0.438,1.2,0.99,,,,,,,,,11289740,21914,86.669,0.168,14397,0.111,0.171,5.8,people tested,129874396,75459027,63407243,,14938,175156,99.7,57.93,48.68,,1345,56707,0.044,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/17/2021,3851079,4571,2831.429,291573,369,209,29564.052,35.091,21.736,2238.354,2.833,1.604,1,,,,,,,,,11310023,20283,86.825,0.156,14268,0.11,0.175,5.7,people tested,129993156,75497762,63495569,,118760,150415,99.79,57.96,48.74,,1155,46702,0.036,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/18/2021,3854994,3915,2383.714,291929,356,185.571,29594.106,30.055,18.299,2241.087,2.733,1.425,1,,,,,,,,,11329806,19783,86.977,0.152,14233,0.109,0.175,5.7,people tested,130244910,75577084,63690510,,251754,149012,99.99,58.02,48.89,,1144,45245,0.035,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/19/2021,3854994,0,2383.714,291929,0,185.571,29594.106,0,18.299,2241.087,0,1.425,1.01,,,,,,,,,11347962,18156,87.116,0.139,14160,0.109,0.175,5.7,people tested,,,,,,159156,,,,,1222,51549,0.04,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/20/2021,3858831,3837,2452.857,292145,216,181.857,29623.562,29.456,18.83,2242.745,1.658,1.396,1.02,,,,,,,,,11355676,7714,87.176,0.059,14260,0.109,0.174,5.7,people tested,130789808,75785054,64131916,,,169300,100.41,58.18,49.23,,1300,57854,0.044,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/21/2021,3862137,3306,2478,292372,227,183.286,29648.942,25.38,19.023,2244.488,1.743,1.407,1.03,,,,,,,,,11361804,6128,87.223,0.047,14440,0.111,0.173,5.8,people tested,130975650,75862107,64249748,,185842,167072,100.55,58.24,49.32,,1283,60311,0.046,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,608167.5,41.88,6.04,4668.794221
MEX,North America,Mexico,11/22/2021,3864278,2141,2649.286,292524,152,196.714,29665.378,16.436,20.338,2245.655,1.167,1.51,1.04,,,,,,,,,11384368,22564,87.396,0.173,16649,0.128,0.176,5.7,people tested,131075161,75896683,64317192,,99511,173672,100.62,58.26,49.38,,1333,63068,0.048,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/23/2021,3864278,0,2538.571,292524,0,188.571,29665.378,0,19.488,2245.655,0,1.448,1.04,,,,,,,,,11404253,19885,87.548,0.153,16359,0.126,0.175,5.7,people tested,,,,,,193285,,,,,1484,73212,0.056,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/24/2021,3867976,3698,2413.857,292850,326,182.429,29693.767,28.389,18.531,2248.158,2.503,1.4,1.05,,,,,,,,,11423898,19645,87.699,0.151,16268,0.125,0.173,5.8,people tested,131379625,76046332,64502180,,,198067,100.86,58.38,49.52,,1521,78367,0.06,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/25/2021,3876391,8415,3056.714,293449,599,217.143,29758.367,64.6,23.466,2252.756,4.598,1.667,1.06,,,,,,,,,11442598,18700,87.843,0.144,16113,0.124,0.174,5.7,people tested,131601135,76164064,64618673,,221510,193746,101.03,58.47,49.61,,1487,83854,0.064,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/26/2021,3879836,3445,3548.857,293614,165,240.714,29784.814,26.447,27.244,2254.023,1.267,1.848,1.06,,,,,,,,,11461084,18486,87.985,0.142,16160,0.124,0.172,5.8,people tested,,,,,,190272,,,,,1461,91597,0.07,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/27/2021,3879836,0,3000.714,293614,0,209.857,29784.814,0,23.036,2254.023,0,1.611,1.05,,,,,,,,,11468578,7494,88.042,0.058,16129,0.124,0.171,5.8,people tested,132097392,76480431,64830452,,,186798,101.41,58.71,49.77,,1434,99340,0.076,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/28/2021,3882792,2956,2950.714,293859,245,212.429,29807.507,22.693,22.652,2255.904,1.881,1.631,1.06,,,,,,,,,11473928,5350,88.083,0.041,16018,0.123,0.172,5.8,people tested,132308788,76609987,64922896,,211396,190448,101.57,58.81,49.84,,1462,106840,0.082,38.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,608336.9,41.45,1.09,4670.094675
MEX,North America,Mexico,11/29/2021,3884566,1774,2898.286,293950,91,203.714,29821.125,13.619,22.25,2256.602,0.699,1.564,1.06,,,,,,,,,11495504,21576,88.249,0.166,15877,0.122,0.169,5.9,people tested,132422896,76685147,64971111,,114108,192534,101.66,58.87,49.88,,1478,112638,0.086,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,11/30/2021,3884566,0,2898.286,293950,0,203.714,29821.125,0,22.25,2256.602,0,1.564,1.06,,,,,,,,,11514577,19073,88.395,0.146,15761,0.121,0.167,6,people tested,132636811,76845255,65038728,,213915,201345,101.82,58.99,49.93,,1546,124821,0.096,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/1/2021,3891218,6652,3320.286,294428,478,225.429,29872.192,51.066,25.489,2260.272,3.67,1.731,1.07,,,,,,,,,11533155,18578,88.538,0.143,15608,0.12,0.167,6,people tested,132840902,77011430,65089672,,204091,208754,101.98,59.12,49.97,,1603,137871,0.106,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/2/2021,3891218,0,2118.143,294428,0,139.857,29872.192,0,16.261,2260.272,0,1.074,1.06,,,,,,,,,11551193,18038,88.676,0.138,15514,0.119,0.169,5.9,people tested,133256228,77366309,65166868,,415326,236442,102.3,59.39,50.03,,1815,171749,0.132,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/3/2021,3897452,6234,2516.571,294904,476,184.286,29920.049,47.857,19.319,2263.926,3.654,1.415,1.07,,,,,,,,,11568924,17731,88.813,0.136,15406,0.118,0.17,5.9,people tested,,,,,,254047,,,,,1950,192126,0.147,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/4/2021,3897452,0,2516.571,294904,0,184.286,29920.049,0,19.319,2263.926,0,1.415,1.07,,,,,,,,,11575457,6533,88.863,0.05,15268,0.117,0.17,5.9,people tested,,,,,,271653,,,,,2085,212503,0.163,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/5/2021,3901263,3811,2638.714,295203,299,192,29949.305,29.256,20.257,2266.221,2.295,1.474,1.08,,,,,,,,,11580913,5456,88.905,0.042,15284,0.117,0.169,5.9,people tested,134370326,78268776,65422436,,,294505,103.15,60.09,50.22,,2261,236970,0.182,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,608599.5,41.04,1.72,4672.110609
MEX,North America,Mexico,12/6/2021,3902015,752,2492.714,295313,110,194.714,29955.078,5.773,19.136,2267.066,0.844,1.495,1.09,,,,,,,,,11602339,21426,89.069,0.164,15262,0.117,0.168,6,people tested,,,,,,309247,,,,,2374,252296,0.194,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/7/2021,3902015,0,2492.714,295313,0,194.714,29955.078,0,19.136,2267.066,0,1.495,1.09,,,,,,,,,11621562,19223,89.217,0.148,15284,0.117,0.168,6,people tested,,,,,,309731,,,,,2378,255486,0.196,29.63,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/8/2021,3905319,3304,2014.429,295602,289,167.714,29980.443,25.364,15.464,2269.284,2.219,1.288,1.1,,,,,,,,,11639821,18259,89.357,0.14,15238,0.117,0.168,6,people tested,135022230,78816099,65543077,,,311618,103.65,60.51,50.32,,2392,257810,0.198,29.63,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/9/2021,3911714,6395,2928,296188,586,251.429,30029.536,49.093,22.478,2273.783,4.499,1.93,1.11,,,,,,,,,11658197,18376,89.498,0.141,15286,0.117,0.164,6.1,people tested,135481459,79202068,65630611,,459229,317890,104.01,60.8,50.38,,2440,262251,0.201,29.63,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/10/2021,3911714,0,2037.429,296188,0,183.429,30029.536,0,15.641,2273.783,0,1.408,1.11,,,,,,,,,11675009,16812,89.627,0.129,15155,0.116,0.166,6,people tested,,,,,,361101,,,,,2772,289985,0.223,29.63,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/11/2021,3914706,2992,2464.857,296385,197,211.571,30052.505,22.969,18.922,2275.295,1.512,1.624,1.13,,,,,,,,,11681353,6344,89.676,0.049,15128,0.116,0.165,6.1,people tested,136829147,80191983,66003384,,,404312,105.04,61.56,50.67,,3104,317718,0.244,29.63,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/12/2021,3917361,2655,2299.714,296620,235,202.429,30072.887,20.382,17.654,2277.099,1.804,1.554,1.14,,,,,,,,,11686407,5054,89.714,0.039,15071,0.116,0.166,6,people tested,137169511,80388496,66150375,,340364,399884,105.3,61.71,50.78,,3070,302817,0.232,29.63,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,608638.1,40.62,0.25,4672.406934
MEX,North America,Mexico,12/13/2021,3918216,855,2314.429,296672,52,194.143,30079.451,6.564,17.767,2277.498,0.399,1.49,1.15,,,,,,,,,11705585,19178,89.862,0.147,14749,0.113,0.165,6.1,people tested,137357032,80503005,66225140,,187521,395629,105.45,61.8,50.84,,3037,293113,0.225,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/14/2021,3918987,771,2424.571,296721,49,201.143,30085.369,5.919,18.613,2277.875,0.376,1.544,1.16,,,,,,,,,11723000,17415,89.995,0.134,14491,0.111,0.164,6.1,people tested,,,,,,471344,,,,,3618,357577,0.275,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/15/2021,3924638,5651,2759.857,297188,467,226.571,30128.751,43.382,21.187,2281.46,3.585,1.739,1.17,,,,,,,,,11740201,17201,90.127,0.132,14340,0.11,0.164,6.1,people tested,138851637,81770394,66459570,,,547058,106.59,62.77,51.02,,4200,422042,0.324,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/16/2021,3927265,2627,2221.571,297356,168,166.857,30148.918,20.167,17.055,2282.749,1.29,1.281,1.18,,,,,,,,,11756686,16485,90.254,0.127,14070,0.108,0.167,6,people tested,139820373,81785946,66586509,,968736,619845,107.34,62.79,51.12,,4758,369125,0.283,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/17/2021,3927265,0,2221.571,297356,0,166.857,30148.918,0,17.055,2282.749,0,1.281,1.19,,,,,,,,,11771982,15296,90.371,0.117,13853,0.106,0.166,6,people tested,,,,,,614161,,,,,4715,299591,0.23,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/18/2021,3930015,2750,2187,297568,212,169,30170.029,21.111,16.789,2284.377,1.627,1.297,1.22,,,,,,,,,11778447,6465,90.421,0.05,13871,0.106,0.169,5.9,people tested,,,,,,608477,,,,,4671,230056,0.177,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/19/2021,3932545,2530,2169.143,297835,267,173.571,30189.452,19.422,16.652,2286.427,2.05,1.332,1.24,,,,,,,,,11783566,5119,90.46,0.039,13880,0.107,0.169,5.9,people tested,141722544,81810589,66740075,,,650433,108.8,62.8,51.24,,4993,203156,0.156,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,607895.5,40.14,-4.63,4666.706126
MEX,North America,Mexico,12/20/2021,3934102,1557,2269.429,297916,81,177.714,30201.405,11.953,17.422,2287.048,0.622,1.364,1.27,,,,,,,,,11802308,18742,90.604,0.144,13818,0.106,0.175,5.7,people tested,148467260,81913687,72694585,,6744716,1587175,113.98,62.88,55.81,,12184,201526,0.155,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/21/2021,3934102,0,2159.286,297916,0,170.714,30201.405,0,16.576,2287.048,0,1.311,1.29,,,,,,,,,11819640,17332,90.737,0.133,13806,0.106,0.184,5.4,people tested,,,,,,1481763,,,,,11375,111033,0.085,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/22/2021,3937082,2980,1777.714,298161,245,139,30224.281,22.877,13.647,2288.929,1.881,1.067,1.32,,,,,,,,,11838379,18739,90.881,0.144,14025,0.108,0.192,5.2,people tested,,,,,,1376350,,,,,10566,20540,0.016,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/23/2021,3940401,3319,1876.571,298359,198,143.286,30249.761,25.479,14.406,2290.449,1.52,1.1,1.35,,,,,,,,,11856885,18506,91.023,0.142,14314,0.11,0.202,5,people tested,,,,,,1239304,,,,,9514,18352,0.014,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/24/2021,3947284,6883,2859.857,298670,311,187.714,30302.6,52.84,21.955,2292.837,2.387,1.441,1.38,,,,,,,,,11871433,14548,91.135,0.112,14207,0.109,0.211,4.7,people tested,148504910,81914654,72699095,,,1150069,114,62.88,55.81,,8829,17213,0.013,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/25/2021,3950200,2916,2883.571,298759,89,170.143,30324.986,22.386,22.137,2293.52,0.683,1.306,1.4,,,,,,,,,11875451,4018,91.166,0.031,13858,0.106,0.216,4.6,people tested,,,,,,1066078,,,,,8184,16083,0.012,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/26/2021,3950200,0,2522.143,298759,0,132,30324.986,0,19.362,2293.52,0,1.013,1.43,,,,,,,,,11882632,7181,91.221,0.055,14152,0.109,0.221,4.5,people tested,,,,,,982087,,,,,7539,14952,0.011,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,607342.1,39.68,-3.44,4662.457772
MEX,North America,Mexico,12/27/2021,3951003,803,2414.429,298777,18,123,30331.151,6.164,18.535,2293.658,0.138,0.944,1.47,,,,,,,,,11909327,26695,91.426,0.205,15288,0.117,0.247,4,people tested,,,,,,25145,,,,,193,266,0,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,12/28/2021,3951946,943,2549.143,298819,42,129,30338.39,7.239,19.569,2293.981,0.322,0.99,1.5,,,,,,,,,11938893,29566,91.653,0.227,17036,0.131,0.273,3.7,people tested,148689393,81915851,72751888,,,30389,114.15,62.89,55.85,,233,275,0,35.19,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
